time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-08-19T23:51:51.000Z,-20.732,-70.714,41.3,4.3,mb,,,,1.13,us,usb000s4qi,2014-08-20T22:07:31.384Z,"82km SW of Iquique, Chile",earthquake
2014-08-19T23:37:30.200Z,0.4315,146.2832,14.95,4.6,mb,,89,14.624,1.15,us,usb000s4ft,2014-08-20T07:40:09.523Z,"292km NNW of Lorengau, Papua New Guinea",earthquake
2014-08-19T23:30:04.580Z,32.6336,47.5473,10,4.4,mb,,123,9.352,0.95,us,usb000s4fn,2014-08-20T07:32:44.312Z,"27km ESE of Dehloran, Iran",earthquake
2014-08-19T23:12:52.950Z,-20.7534,-70.6742,19.07,4.6,mb,,140,0.498,0.99,us,usb000s4fd,2014-08-20T16:13:17.000Z,"80km SW of Iquique, Chile",earthquake
2014-08-19T23:07:16.900Z,35.7641,-97.4698,5,2.7,ml,,104,,0.38,us,usb000s4fm,2014-08-20T11:28:53.983Z,"12km N of Edmond, Oklahoma",earthquake
2014-08-19T22:42:33.220Z,-14.8747,66.2944,10,4.8,mb,,60,18.696,0.69,us,usb000s4fj,2014-08-20T06:45:35.102Z,"Mid-Indian Ridge",earthquake
2014-08-19T22:27:18.880Z,36.9177,69.3493,18.39,4.1,mb,,62,1.003,1.39,us,usb000s4en,2014-08-20T22:11:11.598Z,"21km SSW of Art Khwajah, Afghanistan",earthquake
2014-08-19T21:32:17.870Z,32.8241,47.5958,10,5.3,mb,,40,9.173,1.05,us,usb000s4e8,2014-08-20T05:34:56.334Z,"24km SE of Abdanan, Iran",earthquake
2014-08-19T20:28:07.220Z,-3.2908,139.8128,29.95,4.7,mb,,47,9.495,1.39,us,usb000s4dm,2014-08-20T15:45:22.434Z,"112km SW of Abepura, Indonesia",earthquake
2014-08-19T20:04:31.000Z,51.7739,-179.0269,12.4,2.5,ml,12,158.399987328001,,0.63,ak,ak11360787,2014-08-29T00:34:57.473Z,"57km N of Amatignak Island, Alaska",earthquake
2014-08-19T19:14:40.171Z,41.8833,-119.6352,3.4478,3.11,ml,4,219.41,0.498,0.0542,nn,nn00456574,2014-08-20T15:21:27.000Z,"67km ESE of Lakeview, Oregon",earthquake
2014-08-19T19:14:09.074Z,41.8749,-119.6314,1.7111,2.84,ml,5,220.89,0.501,0.1506,nn,nn00456572,2014-08-20T15:11:23.000Z,"68km ESE of Lakeview, Oregon",earthquake
2014-08-19T19:08:28.000Z,62.1545,-149.3178,25.9,2.8,ml,,,,0.63,ak,ak11360691,2014-08-20T14:56:24.000Z,"27km E of Y, Alaska",earthquake
2014-08-19T18:19:57.600Z,-52.9107,9.7996,11.07,5.1,mb,,70,22.011,1.06,us,usb000s4bw,2014-08-20T14:30:16.827Z,"Southwest of Africa",earthquake
2014-08-19T17:59:11.300Z,32.5521,47.6472,10.92,4.5,mb,,94,9.45,0.74,us,usb000s4bf,2014-08-20T14:16:48.177Z,"38km ESE of Dehloran, Iran",earthquake
2014-08-19T17:16:50.200Z,17.7975,-65.594,16,2.5,Md,4,291.6,0.30093562,0.03,pr,pr14231004,2014-08-20T13:20:58.000Z,"35km SSW of Esperanza, Puerto Rico",earthquake
2014-08-19T17:15:33.400Z,35.8097,-97.4413,3.989,2.7,ml,,102,,0.77,us,usb000s4b3,2014-08-20T13:26:19.836Z,"7km S of Guthrie, Oklahoma",earthquake
2014-08-19T17:12:20.630Z,5.5628,126.3845,60.08,5,mb,,58,1.697,0.84,us,usb000s4as,2014-08-20T13:30:44.012Z,"91km ESE of Caburan, Philippines",earthquake
2014-08-19T17:02:59.020Z,36.1686,66.6067,19.03,4.2,mb,,116,2.569,1.38,us,usb000s4ah,2014-08-20T13:37:56.768Z,"26km NW of Lab-Sar, Afghanistan",earthquake
2014-08-19T16:58:52.500Z,19.1026,-64.429,58,2.6,Md,4,316.8,0.7051775,0.12,pr,pr14231003,2014-08-20T01:01:33.743Z,"78km NNE of Road Town, British Virgin Islands",earthquake
2014-08-19T16:20:43.000Z,55.5538,-156.9729,41.7,2.6,ml,9,176.399985888001,,0.74,ak,ak11371304,2014-08-29T00:35:05.570Z,"90km WSW of Chirikof Island, Alaska",earthquake
2014-08-19T16:11:58.000Z,-27.618,-70.996,50.7,4,mb,,,,2.57,us,usb000s49q,2014-08-20T00:14:41.399Z,"71km WSW of Copiapo, Chile",earthquake
2014-08-19T15:38:17.890Z,-22.0549,-179.4757,606.46,5.2,mb,,26,4.877,0.71,us,usd000477j,2014-08-26T13:42:16.057Z,"175km SSW of Ndoi Island, Fiji",earthquake
2014-08-19T15:16:37.130Z,32.6095,-109.1388,5,3.2,ml,,81,1.145,0.65,us,usb000s48s,2014-08-19T23:14:18.300Z,"49km NW of Lordsburg, New Mexico",earthquake
2014-08-19T14:43:47.500Z,32.79,47.72,14,4.1,mb,,,,0.58,us,usb000s48f,2014-08-19T22:46:20.584Z,"35km SE of Abdanan, Iran",earthquake
2014-08-19T14:43:20.000Z,63.1143,-151.5598,12.8,2.6,ml,,,,0.89,ak,ak11360376,2014-08-29T00:36:05.838Z,"115km NW of Talkeetna, Alaska",earthquake
2014-08-19T14:27:17.936Z,41.8923,-119.6353,0,2.73,ml,5,217.92,0.497,0.1072,nn,nn00456489,2014-08-20T15:13:12.775Z,"67km ESE of Lakeview, Oregon",earthquake
2014-08-19T13:43:31.860Z,-5.0962,152.7695,58.68,4.7,mb,,70,1.083,0.67,us,usb000s46s,2014-08-19T21:46:23.766Z,"75km SSW of Taron, Papua New Guinea",earthquake
2014-08-19T13:38:23.760Z,36.9349,-5.5504,16.81,4.5,mb,,51,0.253,0.59,us,usb000s46p,2014-08-19T21:40:54.476Z,"1km NNW of Puerto Serrano, Spain",earthquake
2014-08-19T13:26:23.360Z,42.9496,145.6344,43.92,5.1,mb,,131,2.056,0.64,us,usb000s46j,2014-08-19T21:28:53.871Z,"41km S of Nemuro, Japan",earthquake
2014-08-19T13:16:54.300Z,35.5916,-97.3782,5.715,2.5,ml,,45,,0.61,us,usb000s46z,2014-08-20T00:58:20.562Z,"7km N of Spencer, Oklahoma",earthquake
2014-08-19T13:04:48.317Z,41.8888,-119.6346,0,2.78,ml,5,218.53,0.498,0.1399,nn,nn00456482,2014-08-19T21:07:21.607Z,"67km ESE of Lakeview, Oregon",earthquake
2014-08-19T12:41:35.220Z,35.8186,-97.4718,3.46,4.2,mb,,29,0.025,0.69,us,usb000s45z,2014-09-03T01:42:10.448Z,"7km SSW of Guthrie, Oklahoma",earthquake
2014-08-19T12:16:19.220Z,32.5554,47.7497,10,4.3,mb,,123,10.028,1.17,us,usb000s45v,2014-08-19T20:18:58.030Z,"47km ESE of Dehloran, Iran",earthquake
2014-08-19T11:21:58.000Z,51.8725,-176.3882,69.3,3.3,ml,18,187.199985024001,,0.69,ak,ak11360264,2014-08-29T00:35:59.080Z,"18km E of Adak, Alaska",earthquake
2014-08-19T10:32:52.660Z,32.5211,47.6949,10,4.7,mb,,123,10.085,0.89,us,usb000s45j,2014-08-19T18:35:23.893Z,"44km ESE of Dehloran, Iran",earthquake
2014-08-19T10:11:22.000Z,60.0283,-153.0909,131.9,4.2,ml,,,,0.86,ak,ak11360224,2014-08-29T00:36:53.573Z,"57km SSW of Redoubt Volcano, Alaska",earthquake
2014-08-19T09:13:16.404Z,41.8946,-119.6309,1.2754,3.42,ml,6,103.79,0.5,0.1977,nn,nn00456465,2014-08-20T04:22:01.328Z,"68km SE of Lakeview, Oregon",earthquake
2014-08-19T08:40:26.150Z,45.7312,-74.7365,14.32,2.5,mb_lg,,,,0.95,us,usb000s5mh,2014-08-23T06:32:54.732Z,"17km NNW of Hawkesbury, Canada",earthquake
2014-08-19T08:25:48.290Z,-4.8332,150.8119,24.82,4.9,mb,,75,1.491,0.85,us,usb000s44j,2014-08-19T16:29:10.801Z,"108km NE of Kimbe, Papua New Guinea",earthquake
2014-08-19T08:05:07.180Z,-15.4843,167.5061,157.7,4.6,mb,,56,6.628,1.02,us,usb000s437,2014-08-20T13:53:23.281Z,"36km E of Luganville, Vanuatu",earthquake
2014-08-19T08:03:38.926Z,41.857,-119.635,1.3701,3.02,ml,6,105.2,0.5,0.1199,nn,nn00456464,2014-08-20T03:14:39.684Z,"69km ESE of Lakeview, Oregon",earthquake
2014-08-19T07:37:35.400Z,19.7982,-68.013,9,3.4,Md,12,324,1.57295006,0.36,pr,pr14231001,2014-08-19T15:40:05.999Z,"140km NNE of Punta Cana, Dominican Republic",earthquake
2014-08-19T07:27:50.060Z,34.333,-120.2658333,0.03,2.88,ml,39,121,0.2135,0.35,ci,ci37259504,2014-08-19T20:27:24.584Z,"31km SSW of Solvang, California",earthquake
2014-08-19T06:56:05.000Z,57.2141,-156.8605,99.8,2.6,ml,30,125.999989920001,,0.43,ak,ak11360187,2014-08-29T00:35:46.496Z,"157km NE of Chignik Lake, Alaska",earthquake
2014-08-19T06:46:05.193Z,41.8897,-119.6262,0.6713,3.23,ml,5,123.5,0.504,0.0762,nn,nn00456460,2014-08-20T03:26:09.070Z,"69km ESE of Lakeview, Oregon",earthquake
2014-08-19T06:06:26.510Z,6.7768,-73.0626,158.98,4.6,mb,,83,0.844,0.96,us,usb000s421,2014-08-19T14:09:02.510Z,"10km NNW of Aratoca, Colombia",earthquake
2014-08-19T05:29:14.635Z,41.8892,-119.6373,0,2.51,ml,4,130.86,0.496,0.1101,nn,nn00456446,2014-08-20T04:18:38.688Z,"70km ESE of Lakeview, Oregon",earthquake
2014-08-19T04:54:46.000Z,63.1452,-144.3741,10.4,2.5,ml,35,43.1999965440003,,0.85,ak,ak11360151,2014-08-29T00:35:48.307Z,"72km WSW of Tok, Alaska",earthquake
2014-08-19T04:47:15.700Z,19.4733,-68.0258,54,3.4,Md,12,324,1.32142178,0.25,pr,pr14231000,2014-08-19T12:49:42.989Z,"106km NNE of Punta Cana, Dominican Republic",earthquake
2014-08-19T04:16:31.024Z,41.8853,-119.631,0.2287,2.64,ml,5,219.18,0.501,0.1,nn,nn00456427,2014-08-20T02:51:50.060Z,"71km SE of Lakeview, Oregon",earthquake
2014-08-19T04:00:34.690Z,41.8677,-119.6406,0,3.58,ml,5,76.33,0.495,0.144,nn,nn00456414,2014-08-20T05:55:14.582Z,"65km SE of Lakeview, Oregon",earthquake
2014-08-19T03:17:00.000Z,52.6505,-169.4948,12.8,2.7,ml,14,208.799983296001,,0.61,ak,ak11360120,2014-08-29T00:34:38.105Z,"53km SW of Nikolski, Alaska",earthquake
2014-08-19T02:37:42.000Z,52.7621,-169.4708,3.2,2.5,ml,14,201.599983872001,,0.58,ak,ak11360104,2014-08-29T00:36:00.473Z,"45km WSW of Nikolski, Alaska",earthquake
2014-08-19T02:01:36.000Z,52.6566,-169.44,4.8,2.5,ml,15,208.799983296001,,0.57,ak,ak11360091,2014-08-29T00:34:32.725Z,"49km SW of Nikolski, Alaska",earthquake
2014-08-19T01:41:34.000Z,52.6536,-169.4755,4.8,3.8,ml,21,197.999984160001,,0.71,ak,ak11360082,2014-08-29T00:35:52.615Z,"51km SW of Nikolski, Alaska",earthquake
2014-08-19T01:10:55.000Z,52.6842,-169.4794,5.2,4.3,ml,,,,0.8,ak,ak11360064,2014-08-19T18:50:16.056Z,"49km SW of Nikolski, Alaska",earthquake
2014-08-19T00:36:56.514Z,41.8832,-119.6118,1.7841,3.32,ml,6,132.45,0.515,0.2972,nn,nn00456370,2014-08-19T18:30:30.763Z,"72km SE of Lakeview, Oregon",earthquake
2014-08-19T00:28:53.600Z,32.77,47.552,7.2,4.2,mb,,,,0.71,us,usb000s3zb,2014-09-03T23:06:35.863Z,"27km ENE of Dehloran, Iran",earthquake
2014-08-19T00:24:17.239Z,41.8759,-119.6322,0,2.59,ml,4,123.85,0.5,0.0718,nn,nn00456431,2014-09-03T23:47:31.079Z,"68km ESE of Lakeview, Oregon",earthquake
2014-08-19T00:05:51.400Z,32.814,47.68,28,4.3,mb,,,,1.3,us,usb000s3z6,2014-09-04T00:37:02.837Z,"31km SE of Abdanan, Iran",earthquake
2014-08-18T23:39:56.592Z,41.8839,-119.6349,0.4661,2.66,ml,4,121.91,0.498,0.0603,nn,nn00456366,2014-09-04T00:51:45.036Z,"67km ESE of Lakeview, Oregon",earthquake
2014-08-18T23:30:40.800Z,32.66,47.666,8.4,4.1,mb,,,,1.43,us,usc000s81y,2014-09-04T01:11:00.024Z,"37km E of Dehloran, Iran",earthquake
2014-08-18T22:08:56.000Z,37.3986667,-119.994,21.85,2.62,md,27,138,0.2003,0.11,nc,nc72280016,2014-08-19T19:11:44.191Z,"9km SSW of Mariposa, California",earthquake
2014-08-18T22:06:45.000Z,32.666,47.591,7.5,4,mb,,,,1.14,us,usc000s81w,2014-09-04T03:08:28.390Z,"30km E of Dehloran, Iran",earthquake
2014-08-18T21:44:28.300Z,32.707,47.556,8.9,4.8,mb,,,,0.74,us,usb000s3xb,2014-09-04T03:46:52.384Z,"27km E of Dehloran, Iran",earthquake
2014-08-18T21:07:03.150Z,51.7087,178.4847,73.65,4.5,mb,,110,0.607,1.07,us,usb000s3wt,2014-08-19T05:09:38.419Z,"26km S of Little Sitkin Island, Alaska",earthquake
2014-08-18T18:54:57.240Z,32.6302,47.6378,10,4.5,mb,,121,10.063,0.64,us,usb000s3tw,2014-08-21T17:07:21.640Z,"35km ESE of Dehloran, Iran",earthquake
2014-08-18T18:36:17.660Z,32.4927,47.726,10,4.3,mb,,195,6.944,0.53,us,usb000s3tq,2014-08-21T17:14:09.000Z,"48km ESE of Dehloran, Iran",earthquake
2014-08-18T18:08:23.600Z,32.5748,47.6807,10,6,mww,,29,6.854,0.65,us,usb000s3t7,2014-09-04T15:53:27.000Z,"40km ESE of Dehloran, Iran",earthquake
2014-08-18T17:40:28.420Z,32.5253,47.6133,10,4.6,mb,,123,6.866,0.69,us,usb000s3su,2014-08-21T19:26:44.856Z,"37km ESE of Dehloran, Iran",earthquake
2014-08-18T16:22:46.200Z,36.1723,-96.6968,4.158,2.5,ml,,98,,0.18,us,usb000s3sq,2014-08-19T00:25:13.448Z,"6km N of Yale, Oklahoma",earthquake
2014-08-18T16:11:11.800Z,18.8015,-67.3722,6,2.8,Md,12,212.4,0.41322503,0.37,pr,pr14230005,2014-08-19T00:13:52.273Z,"44km NW of San Antonio, Puerto Rico",earthquake
2014-08-18T15:53:20.630Z,5.6928,123.953,519.05,4.6,mb,,99,5.454,0.61,us,usb000s3rq,2014-08-18T23:56:16.803Z,"62km SSW of Palimbang, Philippines",earthquake
2014-08-18T15:40:44.530Z,-55.3903,-28.016,17.02,5.1,mb,,33,5.021,0.56,us,usb000s3rl,2014-08-18T23:43:21.926Z,"154km NNW of Visokoi Island, ",earthquake
2014-08-18T15:10:47.630Z,-32.2641,-69.2681,97.99,4.6,mb,,66,1.192,0.91,us,usb000s3rb,2014-08-18T23:13:27.198Z,"80km NNW of Mendoza, Argentina",earthquake
2014-08-18T14:40:43.200Z,36.2962,-97.6944,4.296,2.6,ml,,102,,0.34,us,usb000s3rc,2014-08-18T22:43:24.910Z,"18km E of Waukomis, Oklahoma",earthquake
2014-08-18T14:03:18.700Z,36.0458,-120.6115,5.1,2.5,Md,83,61.2,0.06288207,0.08,nc,nc72279831,2014-08-18T22:05:44.936Z,"24km WSW of Coalinga, California",earthquake
2014-08-18T13:07:56.300Z,36.1347,-96.8345,7.987,2.5,ml,,77,,0.52,us,usb000s3r3,2014-08-18T21:10:25.144Z,"12km W of Yale, Oklahoma",earthquake
2014-08-18T11:51:34.290Z,32.7054,47.5471,10,5.8,mb,,43,9.271,0.99,us,usb000s3qn,2014-09-04T15:53:25.000Z,"26km E of Dehloran, Iran",earthquake
2014-08-18T11:23:03.210Z,32.6451,47.6183,10,5.2,mb,,47,9.347,1.14,us,usb000s3qj,2014-08-18T19:25:42.849Z,"33km E of Dehloran, Iran",earthquake
2014-08-18T11:21:35.450Z,34.2175,-118.675,5.09,2.55,ml,79,31,0.05027,0.38,ci,ci37259176,2014-08-20T13:47:51.814Z,"3km NW of West Hills, California",earthquake
2014-08-18T10:17:12.000Z,51.917,-171.1862,4.8,3.9,ml,,,,1.5,ak,ak11358942,2014-08-18T18:19:42.057Z,"63km S of Amukta Island, Alaska",earthquake
2014-08-18T08:05:26.120Z,32.6838,47.6078,10,4.9,mb,,65,9.315,1.01,us,usb000s3q1,2014-08-18T08:24:41.715Z,"31km E of Dehloran, Iran",earthquake
2014-08-18T05:32:19.700Z,19.36,-67.4315,50,3.3,Md,9,316.8,0.93784116,0.18,pr,pr14230003,2014-08-18T13:34:52.584Z,"102km NNW of San Antonio, Puerto Rico",earthquake
2014-08-18T05:25:50.800Z,32.6525,47.753,10,5.6,mwb,,40,9.374,1.25,us,usb000s3ph,2014-09-04T15:53:24.000Z,"45km E of Dehloran, Iran",earthquake
2014-08-18T04:55:56.780Z,34.3303333,-116.8301667,7.56,3.67,ml,126,21,0.01778,0.16,ci,ci37259096,2014-08-19T04:57:00.002Z,"7km N of Big Bear City, California",earthquake
2014-08-18T04:39:30.270Z,32.5405,47.7173,10,4.7,mb,,65,9.473,0.97,us,usb000s3pb,2014-08-18T12:42:01.236Z,"45km ESE of Dehloran, Iran",earthquake
2014-08-18T04:20:41.230Z,32.6959,47.6259,10,4.9,mb,,47,9.302,1.24,us,usb000s3p9,2014-08-18T12:23:12.994Z,"33km E of Dehloran, Iran",earthquake
2014-08-18T04:04:51.000Z,59.7326,-154.1271,100,2.9,ml,,,,2.33,ak,ak11358781,2014-08-18T12:07:33.480Z,"44km E of Old Iliamna, Alaska",earthquake
2014-08-18T03:11:30.600Z,32.6895,47.5369,10,4.5,mb,,63,9.283,1.03,us,usb000s3nx,2014-08-18T11:14:01.642Z,"25km E of Dehloran, Iran",earthquake
2014-08-18T03:01:33.940Z,32.6329,47.4862,10,4.7,mb,,51,9.322,1.07,us,usb000s3nu,2014-08-18T11:04:20.028Z,"21km ESE of Dehloran, Iran",earthquake
2014-08-18T02:50:09.350Z,35.3707,-96.4886,8.91,3.4,mb_lg,,106,0.197,0.43,us,usb000s3nq,2014-08-19T20:09:11.769Z,"13km S of Boley, Oklahoma",earthquake
2014-08-18T02:32:05.260Z,32.7392,47.6696,10,6.2,mwp,,40,9.273,1.11,us,usb000s3np,2014-09-04T15:53:22.000Z,"36km SE of Abdanan, Iran",earthquake
2014-08-18T01:29:54.700Z,19.1646,-66.6709,35,2.6,Md,7,280.8,0.69619435,0.51,pr,pr14230001,2014-08-18T09:32:21.469Z,"76km N of Arecibo, Puerto Rico",earthquake
2014-08-18T01:25:57.970Z,36.833,-98.2471,5,3.8,mb_lg,,94,0.314,0.43,us,usb000s3ni,2014-08-25T11:09:56.024Z,"13km NE of Cherokee, Oklahoma",earthquake
2014-08-17T23:30:32.400Z,36.8577,-97.8678,5,2.9,ml,,126,,0.87,us,usb000s3s0,2014-08-20T07:51:31.820Z,"13km WNW of Medford, Oklahoma",earthquake
2014-08-17T23:28:23.000Z,51.8381,178.2648,126.3,3.1,ml,,,,0.39,ak,ak11358745,2014-08-28T19:30:51.111Z,"20km SW of Little Sitkin Island, Alaska",earthquake
2014-08-17T23:05:48.000Z,58.319,-137.0232,1.5,3.2,ml,,,,0.48,ak,ak11358742,2014-08-28T19:30:59.721Z,"76km W of Gustavus, Alaska",earthquake
2014-08-17T23:05:15.500Z,17.8794,-65.5251,12,2.9,Md,6,208.8,0.2173923,0.25,pr,pr14229003,2014-08-18T07:07:53.386Z,"24km SSW of Esperanza, Puerto Rico",earthquake
2014-08-17T22:59:21.430Z,32.2055,-115.2596667,12.52,3.46,ml,11,195,0.1834,0.21,ci,ci37208589,2014-08-19T18:20:23.907Z,"8km WSW of Alberto Oviedo Mota, Mexico",earthquake
2014-08-17T22:59:09.990Z,32.2258333,-115.232,19.3,3.17,ml,14,192,0.1529,0.18,ci,ci37259016,2014-08-19T18:26:34.210Z,"5km W of Alberto Oviedo Mota, Mexico",earthquake
2014-08-17T20:15:14.670Z,-9.6708,112.5693,51.91,4.6,mb,,144,1.966,1.13,us,usb000s3lx,2014-08-18T04:17:52.262Z,"141km S of Krajan Tambakrejo, Indonesia",earthquake
2014-08-17T18:30:42.000Z,52.4463,-166.7471,21.1,2.8,ml,,,,0.51,ak,ak11358704,2014-08-28T19:31:03.121Z,"153km ESE of Nikolski, Alaska",earthquake
2014-08-17T18:30:27.080Z,-20.1539,-70.3616,28.19,4,mwr,,171,0.443,0.76,us,usb000s3l2,2014-08-17T20:10:57.166Z,"24km WNW of Iquique, Chile",earthquake
2014-08-17T18:15:55.100Z,36.8274,142.423,24.13,4.8,mb,,81,3.399,0.98,us,usb000s3l1,2014-08-18T02:18:36.048Z,"139km E of Iwaki, Japan",earthquake
2014-08-17T17:58:55.000Z,52.5203,-171.5897,11.9,2.7,ml,,,,0.98,ak,ak11358703,2014-08-28T19:30:19.709Z,"22km W of Amukta Island, Alaska",earthquake
2014-08-17T16:50:07.600Z,36.7448,-98.346,4.887,2.6,ml,,160,,0.45,us,usb000s3kz,2014-08-18T00:53:03.333Z,"1km SE of Cherokee, Oklahoma",earthquake
2014-08-17T16:35:07.700Z,36.8559,-97.87,5,3.1,ml,,126,,0.6,us,usb000s3kl,2014-08-17T19:17:13.029Z,"13km WNW of Medford, Oklahoma",earthquake
2014-08-17T16:04:48.690Z,-20.7774,68.4277,10,5.2,mb,,67,11.861,0.63,us,usb000s3ki,2014-08-18T00:07:14.624Z,"Mid-Indian Ridge",earthquake
2014-08-17T16:04:17.000Z,60.8197,-147.0593,14.9,2.7,ml,,,,0.6,ak,ak11358691,2014-08-28T19:30:21.977Z,"51km SW of Valdez, Alaska",earthquake
2014-08-17T15:59:05.600Z,36.8584,-97.8714,5,3.4,ml,,126,,0.58,us,usb000s3k8,2014-08-18T03:17:54.471Z,"13km WNW of Medford, Oklahoma",earthquake
2014-08-17T14:47:19.510Z,32.6591,47.7148,10,5,mb,,50,9.36,0.82,us,usb000s3k2,2014-08-17T22:49:51.865Z,"42km E of Dehloran, Iran",earthquake
2014-08-17T14:41:01.000Z,52.024,174.7569,48.5,3.5,ml,,,,0.73,ak,ak11358677,2014-08-28T19:30:24.964Z,"88km WSW of Buldir Island, Alaska",earthquake
2014-08-17T13:43:31.690Z,36.2813,-97.243,2.17,3,mb_lg,,40,0.395,0.52,us,usb000s3jy,2014-08-18T13:27:58.910Z,"4km ESE of Perry, Oklahoma",earthquake
2014-08-17T11:24:16.910Z,32.673,47.7863,10,4.8,mb,,122,9.361,1.32,us,usb000s3js,2014-08-17T19:27:11.839Z,"48km E of Dehloran, Iran",earthquake
2014-08-17T11:20:08.000Z,53.0828,-168.3337,67.9,2.6,ml,,,,0.41,ak,ak11358662,2014-08-28T19:31:12.010Z,"39km ENE of Nikolski, Alaska",earthquake
2014-08-17T10:33:48.000Z,53.4317,-165.7818,37.4,2.6,ml,,,,0.23,ak,ak11358652,2014-08-28T19:30:50.942Z,"70km SE of Unalaska, Alaska",earthquake
2014-08-17T10:11:43.000Z,51.7701,178.1818,116.5,3.2,ml,,,,0.48,ak,ak11358650,2014-08-28T19:30:15.307Z,"29km SW of Little Sitkin Island, Alaska",earthquake
2014-08-17T10:07:20.910Z,53.0943,159.8749,59,4.3,mb,,117,0.742,0.74,us,usb000s3jr,2014-08-17T18:10:00.261Z,"82km E of Petropavlovsk-Kamchatskiy, Russia",earthquake
2014-08-17T09:56:05.000Z,51.7578,178.52,99.8,2.7,ml,,,,0.33,ak,ak11358649,2014-08-28T19:30:33.529Z,"21km S of Little Sitkin Island, Alaska",earthquake
2014-08-17T09:43:13.000Z,51.3029,-174.4683,9,3,ml,,,,0.38,ak,ak11370961,2014-08-28T19:30:51.922Z,"101km S of Atka, Alaska",earthquake
2014-08-17T09:11:45.600Z,28.151,103.7028,10,4.7,mb,,47,6.798,1.47,us,usb000s3jp,2014-08-17T14:05:02.106Z,"13km ESE of Xiluodu, China",earthquake
2014-08-17T08:45:52.980Z,28.076,103.58,10,4.3,mb,,88,6.727,0.42,us,usb000s3jl,2014-08-17T16:48:22.074Z,"13km S of Xiluodu, China",earthquake
2014-08-17T08:30:49.230Z,36.5537,71.4405,72.07,4.3,mb,,97,0.898,0.87,us,usb000s3jj,2014-08-17T16:33:20.259Z,"16km SSW of Ashkasham, Afghanistan",earthquake
2014-08-17T07:56:34.920Z,-7.446,146.2188,47.59,4.7,mb,,80,6.74,0.59,us,usb000s3jh,2014-08-17T15:59:17.841Z,"54km WSW of Bulolo, Papua New Guinea",earthquake
2014-08-17T07:28:37.400Z,36.8272,-97.837,4.25,2.7,mb_lg,,123,0.342,0.39,us,usb000s3j7,2014-08-17T15:28:22.237Z,"9km WNW of Medford, Oklahoma",earthquake
2014-08-17T06:31:10.470Z,36.8445,-97.8325,5.44,3.5,mb_lg,,123,0.33,0.5,us,usb000s3it,2014-08-17T15:38:03.000Z,"9km WNW of Medford, Oklahoma",earthquake
2014-08-17T06:23:55.100Z,19.1767,-64.3939,24,3.1,Md,8,320.4,0.78512756,0.28,pr,pr14229002,2014-08-17T14:26:25.059Z,"87km NNE of Road Town, British Virgin Islands",earthquake
2014-08-17T06:18:43.670Z,36.8374,-97.8371,5.47,3.8,mb_lg,,123,0.171,0.4,us,usb000s3in,2014-08-17T17:14:50.664Z,"9km WNW of Medford, Oklahoma",earthquake
2014-08-17T04:28:48.000Z,19.5057,-155.6222,19.6,2.8,Ml,,43.2,0.02694946,0.1,hv,hv60751826,2014-08-17T07:00:32.515Z,"26km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-17T02:41:24.400Z,37.865,-122.2442,10.4,2.6,Md,83,21.6,0.00898315,0.07,nc,nc72279166,2014-08-25T06:19:38.769Z,"2km ESE of Berkeley, California",earthquake
2014-08-17T02:38:26.660Z,-7.0709,125.4401,488.11,5.3,mb,,30,2.908,0.92,us,usb000s3hi,2014-08-17T10:41:00.453Z,"165km N of Dili, East Timor",earthquake
2014-08-17T02:13:43.030Z,36.702,-97.8275,5,3,mb_lg,,62,0.233,0.52,us,usb000s3hf,2014-08-17T10:16:15.693Z,"14km SW of Medford, Oklahoma",earthquake
2014-08-17T01:16:39.000Z,54.4678,-161.5115,12.8,2.6,ml,,,,0.44,ak,ak11358601,2014-08-28T19:24:07.860Z,"111km SE of Cold Bay, Alaska",earthquake
2014-08-16T23:35:35.440Z,51.695,157.0697,123.35,4.6,mb,,146,1.467,0.74,us,usb000s3gy,2014-08-17T07:38:02.341Z,"44km ENE of Ozernovskiy, Russia",earthquake
2014-08-16T22:09:00.000Z,51.8153,-173.5761,21.1,2.9,ml,,,,0.6,ak,ak11370349,2014-08-28T00:14:25.747Z,"60km SE of Atka, Alaska",earthquake
2014-08-16T22:07:59.880Z,28.1816,103.5699,10,5.1,mb,,39,6.833,0.72,us,usb000s3gk,2014-08-17T14:03:36.882Z,"2km SSW of Xiluodu, China",earthquake
2014-08-16T20:40:13.610Z,52.4302,-168.5611,30.87,4.5,mb,,141,0.571,0.57,us,usb000s3ft,2014-08-28T00:10:48.836Z,"60km SSE of Nikolski, Alaska",earthquake
2014-08-16T19:03:16.000Z,67.619,-162.7424,8.6,2.8,ml,9,176.399985888001,,1.01,ak,ak11370342,2014-08-28T00:12:32.328Z,"10km ENE of Noatak, Alaska",earthquake
2014-08-16T18:23:44.060Z,-14.9026,167.3273,133.58,5.1,mb,,35,7.179,0.96,us,usb000s3ei,2014-08-19T15:28:51.301Z,"33km ENE of Port-Olry, Vanuatu",earthquake
2014-08-16T16:56:08.790Z,-12.261,167.0492,253.35,4.6,mb,,73,9.773,0.74,us,usb000s3e1,2014-08-17T00:58:39.881Z,"187km NNW of Sola, Vanuatu",earthquake
